"name","description","neighborhood_overview","host_name","host_location","host_about","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_group_cleansed","room_type","accommodates","bathrooms","bedrooms","beds","amenities","price","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","review_scores_rating","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","n_host_verifications"
"Travel Room ★5 Sec. to Subway★ Walk to BR Bridge","Uniquely designed, and colorful room located in the Two Bridges area that offers a relaxing stay in a quiet and clean environment. <br /><br />Amazing price and location located in Manhattan!!<br /><br />Enjoy the Smart TV with Netflix<br /><br />The F train is steps away which can take you straight to Central Park and Times Square in 20 min.<br /><br />The apartment is at the heart of everything. It's walking distance from the Manhattan and Brooklyn Bridges, and minutes from Chinatown, Little Italy, and the World Trade Center.<br /><br /><b>The space</b><br />The apartment is located in 2 Bridges Area and around the corner from F train. It is a very quiet and clean room which got freshly painted and decorated with vibrant colors. The room has a full-size bed and lots of handmade furniture with a quirky design. Travelers can relate to the decor.<br />Less than a minute from subway with Manhattan bridge views.<br /><br />There is an AC in the room for hot summer nights so you can have a","It is a great neighborhood with lots of authentic restaurants, cafes, and bars. It is only minutes away from Little Italy, Tribeca, Chinatown, East Village, Wall Street and SoHo. You could experience a lot within just walking distance. <br /><br />The neighborhood is very quiet and safe and in close proximity to major tourist attractions. There are many restaurants and markets which are open 24 hours. You will have a lot of dining options.<br /><br />East River is only 2 minutes away from where you can enjoy the day or just walk and play sports. You could also walk to Brooklyn bridge and admire views of Manhattan/Brooklyn Bridges<br /><br />The apartment is also very close to Pier 36 which is a premier venue space. You can also board party boats there too. They recently hosted NBA Awards 2017 at Pier 36.<br />.................................................................................................................................<br />Restaurants & Markets :<br />Am/Pm Supermark","Gulcin","New York, New York, United States","Architect, designer, dancer, traveler...","","","True","4.0","4.0","True","True","Manhattan","Private room","2","1.0","1.0","1.0","[""Extra pillows and blankets"", ""TV"", ""Security cameras on property"", ""Lock on bedroom door"", ""Microwave"", ""Hangers"", ""Lockbox"", ""Long term stays allowed"", ""Wifi"", ""Heating"", ""Dishes and silverware"", ""Shampoo"", ""Air conditioning"", ""Essentials"", ""Hot water"", ""Kitchen"", ""Cooking basics"", ""Dedicated workspace"", ""Hair dryer"", ""Stove"", ""Smoke alarm"", ""Iron"", ""Oven"", ""Refrigerator"", ""Bed linens"", ""Coffee maker"", ""Patio or balcony""]","60.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","0","0","0","0","128","0","0","4.55","4.46","4.82","4.83","4.78","4.48","False","4","1","3","0","2.51","9"
"Attractive one bedroom suite in midtown Manhattan","Furnished one bedroom with private bath and  fully equipped kitchen   in Midtown. 3 blocks from Grand Central Station. Sleeps up to 4.  All utilities, cable, wifi, local calls, complimentary weekly linen service, toiletries, in-room coffee and tea supplies and the use of our gym and business center included in price. Housekeeping available for an extra fee. 24 Hour Reception and Concierge Desk. Doorman.  Laundry room. Supermarket across street. Approx 9.5% NYC taxes to be paid directly to host.<br /><br /><b>The space</b><br />Private apartment in safe midtown east side neighborhood. Onsite host available 24 hours. The bedroom in this spacious apartment  consists of 2 double beds or one king bed if desired,  night stands, dresser,  phone, TV, safe deposit box and lots of closet space. Large living room with queen sleeper sofa, dining table and chairs, cocktail table, desk, phone, TV, iron and ironing board and more closet space. Full kitchen with stove/oven combo, full size refrigerato","We're located in a safe and quiet residential neighborhood on Manhattan's East Side, yet we're within walking distance of Broadway theaters, Grand Central Station, the United Nations, the Empire State Building and the city’s many museums","Stanley","New York, New York, United States","Reservations Manager, Murray Hill East Suites","0.9","0.79","True","50.0","50.0","True","True","Manhattan","Entire home/apt","4","1.0","1.0","1.0","[""Hangers"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Washer"", ""Building staff"", ""Wifi"", ""Heating"", ""Shampoo"", ""Dryer"", ""Air conditioning"", ""Essentials"", ""Hot water"", ""Kitchen"", ""Cable TV"", ""Fire extinguisher"", ""Dedicated workspace"", ""Hair dryer"", ""TV with standard cable"", ""Smoke alarm"", ""Iron"", ""Elevator"", ""Gym""]","145.0","30","365","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","30","60","90","365","4","2","0","4.0","4.25","4.75","4.25","4.75","4.5","True","83","73","0","0","0.08","4"
"Chelsea luxury apartment","Located in Korean-town <br />Cvs 2mine walk <br />Whole food 5mine walk<br />B&O A9 speaker<br />59 inch 4K tv<br />Xbox <br />PS4<br /><br /><b>The space</b><br />Free gym in the building<br />Great view <br />Best lounge in the mildtown area","korean town  <br />near time square<br />Chelsea","Zac","Haidian District, Beijing, China","","","","True","1.0","1.0","True","True","Manhattan","Private room","2","1.0","1.0","1.0","[""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Lock on bedroom door"", ""Microwave"", ""First aid kit"", ""Hangers"", ""Ethernet connection"", ""Hot tub"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Washer"", ""Wifi"", ""Paid parking on premises"", ""Heating"", ""Shampoo"", ""Dryer"", ""Dishes and silverware"", ""Host greets you"", ""Air conditioning"", ""Essentials"", ""Hot water"", ""Kitchen"", ""Cable TV"", ""Fire extinguisher"", ""Cooking basics"", ""Dedicated workspace"", ""Hair dryer"", ""Stove"", ""TV with standard cable"", ""Smoke alarm"", ""Dishwasher"", ""Iron"", ""Oven"", ""Elevator"", ""Paid parking off premises"", ""Refrigerator"", ""Bed linens"", ""Gym"", ""Coffee maker""]","160.0","3","1125","3.0","3.0","1125.0","1125.0","3.0","1125.0","True","0","0","0","0","5","0","0","4.8","4.0","5.0","5.0","5.0","4.8","False","1","0","1","0","0.17","8"
"法拉盛(Flushing)独立出入Basement套房出租。2房1卫 2Rooms/1Bath","美式洋房 ,近超市餐厅,交通方便。8分钟车程,步行20分钟到法拉盛7号地铁站。<br />A just-renovated lower level with 2 rooms. Very close to supermarket, restaurants, and public transportation. Across the street to a laundromat.","","Bing","Queens, New York, United States","","0.97","1.0","True","5.0","5.0","True","True","Queens","Private room","4","1.0","2.0","4.0","[""TV"", ""Lock on bedroom door"", ""Free parking on premises"", ""Microwave"", ""First aid kit"", ""Hangers"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Wifi"", ""Heating"", ""Private entrance"", ""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Essentials"", ""Hot water"", ""Fire extinguisher"", ""Dedicated workspace"", ""Hair dryer"", ""Smoke alarm"", ""Iron"", ""Refrigerator"", ""Bed linens"", ""Coffee maker""]","69.0","1","1125","1.0","1.0","1125.0","1125.0","1.0","1125.0","True","15","43","73","73","145","36","4","4.46","4.3","4.79","4.73","4.7","4.47","True","6","0","6","0","2.8","7"
"Brand New 1 Bedroom Across from Prospect Park","Newly renovated, on the same street as the Q train (express) which gets you to the city in 20 minutes,   right across the street from the AMAZING  Prospect Park (side with the lake), and in the fabulous and lively neighborhood of Flatbush which has plenty of cafes, places to eat etc. The apartment overlooks the park and is equipped with everything you need for a comfortable stay.","","Halima","Brooklyn, New York, United States","I am young professional working at a small NGO that focuses on economic development.  I have programs in Nepal, Guatemala, Tunisia and Indonesia so I am on the road frequently! 

","1.0","0.43","True","1.0","1.0","True","True","Brooklyn","Entire home/apt","3","1.0","1.0","1.0","[""Hangers"", ""Kitchen"", ""Long term stays allowed"", ""Iron"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Elevator"", ""Wifi"", ""Dishes and silverware"", ""Free street parking"", ""Private entrance"", ""Heating"", ""Shampoo"", ""Smoke alarm"", ""Air conditioning"", ""Essentials"", ""Hot water""]","96.0","23","90","23.0","23.0","90.0","90.0","23.0","90.0","True","11","29","59","242","16","3","0","4.75","4.94","4.94","4.63","4.75","4.56","False","1","1","0","0","0.32","4"
"10th btw 5/6 Ave - A special place in Park Slope","This stunning prewar apartment located in the heart of one of the most beautiful neighborhood in Brooklyn.  It also hosts many events during the year.<br /><br /><b>The space</b><br />Before you read the description please not this is NOT a hotel. The place is beautifully put together and we have everything you need. If you are use to staying in hotels and having a ""hotel"" interaction with staff this is not the right listing for you<br /><br />We ask that if you are not prepared to leave a 5 star review please don't leave one at all. We have had many unfair and unwarranted review which effect our listing. I will give you 5 stars<br /><br /><b>Guest access</b><br />Your apartment is inside and up 2 flights of stairs. At the top it is the door right in front of you. <br /><br />**This is for the said apartment only. There are no common areas your allowed to hang out in. Please stay within the apartment**<br /><br /><b>Other things to note</b><br />*** ATTENTION***<br /><br />1. This hous","","Kyla","Los Angeles, California, United States","Australian","1.0","0.97","True","3.0","3.0","True","True","Brooklyn","Entire home/apt","6","1.0","3.0","3.0","[""Hangers"", ""Lockbox"", ""Kitchen"", ""Long term stays allowed"", ""Iron"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Hair dryer"", ""Wifi"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Air conditioning"", ""Essentials""]","120.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","1","9","9","232","99","4","0","4.79","4.84","4.93","4.77","4.94","4.8","False","3","3","0","0","1.96","4"
"Comfy Guest room+private bathroom+ 300ft to Trains","Come stay in the Historic Sugar Hill Section of Harlem!  This is a Private Room in our spacious 4 bedroom apartment, with a connecting half bathroom. The apartment overlooks a long stretch of vibrant gorgeous park, on a mostly quiet street. Very clean, well maintained, creative and peaceful. High Speed wireless internet access, A/C, Heat, Cozy bed! Apartment is located 3 minutes walk from Trains, and busses. Thank you for taking the time to read our listing. We look forward to hosting you!<br /><br /><b>The space</b><br />Eclectic space in a family setting with two people residing. Kept very clean. Room listed is well maintained. Bright and airy apartment. <br /><br />We were told... ""This is the best listing in this area"" !!! :)<br /><br /><b>Guest access</b><br />The listing includes... The private room with a door and a private half bathroom ( toilet, face washing sink medicine cabinet with mirror, shelves and a window) <br /><br />Apart from the guests private room and half bathroo","Historic ""Sugar Hill"". Lots of Jazz culture. The north point of Harlem. Very eclectic.","Kiki","New York, New York, United States","Friendly, compassionate, neat and creative. ","1.0","1.0","True","1.0","1.0","True","True","Manhattan","Private room","2","1.5","1.0","1.0","[""Luggage dropoff allowed"", ""TV"", ""Microwave"", ""First aid kit"", ""Hangers"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Washer"", ""Wifi"", ""Heating"", ""Dishes and silverware"", ""Shampoo"", ""Dryer"", ""Host greets you"", ""Air conditioning"", ""Free street parking"", ""Essentials"", ""Hot water"", ""Kitchen"", ""Fire extinguisher"", ""Cooking basics"", ""Hair dryer"", ""Stove"", ""Smoke alarm"", ""Iron"", ""Oven"", ""Elevator"", ""Paid parking off premises"", ""Refrigerator"", ""Coffee maker""]","68.0","30","120","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","0","1","1","275","52","3","0","4.96","4.82","4.88","4.98","4.9","4.92","False","1","0","1","0","1.28","6"
"Lux Renovated Williamsburg Duplex w/ Private Yard","This renovated 2-story garden apartment is situated in the heart of Williamsburg, just steps to the Lorimer L train on a beautiful tree-lined block right by the best cafes, bars, & restaurants in town. 2 large bedrooms on 2 floors hold up to 4 people, with a lush private yard, perfect for relaxing. Even a washer/dryer!<br /><br /><b>The space</b><br />The space is huge with two large bedrooms, kitchen, living room, dining area, and LUSH MANICURED and furnished outdoor space make it easy to stretch out. The location seriously couldn't be better: Just steps to the Lorimer L and G trains get you into Manhattan in minutes, and everything in Williamsburg is just steps away. <br /><br />Also note that this is not a full-time Airbnb property, but a beautiful and lived-in home that is occasionally rented.<br /><br /><b>Guest access</b><br />Huge two-story apartment, giant private outdoor space, two full bedrooms, a kitchen, and everything else you need to make your stay great.<br /><br /><b>Ot","Right in the heart of Williamsburg: One of NYC's most fun and desirable neighborhoods. Williamsburg has become world-famous for its fun, bars, restaurants, music venues, and general (once-)bohemian atmosphere. The apartment is steps to great restaurants (probably the best in the city), bars (definitely the best in the city), cafes, and anything else you could want. <br />Within a few minutes' walk you'll find: a huge arcade bar, a whiskey-slash-grilled-cheese bar, the most famous steakhouse in the country, dirt-cheap dives, incredible speakeasy cocktail bars, and the best pizza place in NYC.","Adam","Boulder, Colorado, United States","Hi!  I'm Adam, entrepreneur, adventurer, and liver of life!  I enjoy sharing my home with travelers and always prefer staying in a home rather than a sterile hotel.  ","1.0","0.98","True","2.0","2.0","True","True","Brooklyn","Entire home/apt","4","1.0","2.0","2.0","[""Extra pillows and blankets"", ""Security cameras on property"", ""Hot water kettle"", ""Backyard"", ""Private patio or balcony"", ""Wine glasses"", ""Toaster"", ""Microwave"", ""First aid kit"", ""Hangers"", ""Lockbox"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Washer"", ""Cleaning products"", ""Clothing storage: closet and wardrobe"", ""Wifi"", ""Heating"", ""Body soap"", ""Shampoo"", ""Dryer"", ""Dishes and silverware"", ""Air conditioning"", ""Private entrance"", ""Essentials"", ""Hot water"", ""Free street parking"", ""Conditioner"", ""Safe"", ""Kitchen"", ""Cooking basics"", ""Dedicated workspace"", ""Hair dryer"", ""Room-darkening shades"", ""Stove"", ""Sound system"", ""Smoke alarm"", ""Dishwasher"", ""Iron"", ""Freezer"", ""Oven"", ""Refrigerator"", ""Pour-over coffee"", ""Bed linens"", ""Coffee maker""]","300.0","3","90","3.0","21.0","90.0","90.0","7.4","90.0","True","2","6","34","61","39","7","0","4.82","4.71","4.94","4.95","4.92","4.69","False","1","1","0","0","14.27","6"
"Modern luxury apartment on 42nd Street","New modern luxury apartment nearby Times Square/Hell's Kitchen/Midtown. Large 1BR with a queen bed, high speed internet, cable TV, city views, washer/dryer, and full kitchen. Comfortable and sleek, and convenient to anywhere in Manhattan.<br /><br /><b>The space</b><br />Large 1BR with full kitchen, bathroom, and washer & dryer.<br /><br /><b>Guest access</b><br />Whole unit","Times Square, Theater District, Hell’s Kitchen, Midtown","John","Cambridge, Massachusetts, United States","I work in real estate. ","","","True","1.0","1.0","True","True","Manhattan","Entire home/apt","2","1.0","","1.0","[""Hangers"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Washer"", ""Wifi"", ""Heating"", ""Dishes and silverware"", ""Shampoo"", ""Dryer"", ""Host greets you"", ""Air conditioning"", ""Essentials"", ""Hot water"", ""Kitchen"", ""Cable TV"", ""Cooking basics"", ""Dedicated workspace"", ""Hair dryer"", ""Stove"", ""TV with standard cable"", ""Smoke alarm"", ""Elevator"", ""Refrigerator""]","175.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","0","0","0","0","5","0","0","5.0","4.75","5.0","5.0","5.0","5.0","False","1","1","0","0","0.18","6"
"Great room in spacious apt. right by the C","Cozy room in a sunny, spacious & clean apartment, nicely appointed with midcentury furniture. The room features AC, a very comfortable full bed, and a large desk. Great location, right next to the C train (15 min to Manhattan) and on the edge of beautiful Fort Greene--tons of restaurants, coffee shops, bars, and conveniences in walking distance. I'll be fully available while traveling, and my two apartment-mates will be very respectful of your privacy, or happy to chat and answer questions.<br /><br /><b>Guest access</b><br />Full use of shared areas including bathroom, living room, and kitchen (we only ask that you clean up after yourself!). Coffee and tea are available for guests' use.","Fort Greene and Clinton Hill are beautiful neighborhoods, with leafy streets of historic brownstones setting the backdrop for the thriving culture of contemporary Brooklyn.","Alec","Los Angeles, California, United States","","","","True","1.0","1.0","True","True","Brooklyn","Private room","1","1.0","1.0","1.0","[""Breakfast"", ""Kitchen"", ""Long term stays allowed"", ""Iron"", ""Washer"", ""Dedicated workspace"", ""Elevator"", ""Wifi"", ""Shampoo"", ""Dryer"", ""Smoke alarm"", ""Air conditioning"", ""Essentials""]","59.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","0","0","0","0","2","0","0","5.0","5.0","5.0","5.0","4.5","4.5","False","1","0","1","0","0.04","9"
"Modern turn of century Brooklyn apartment.","Our apartment is right off Nostrand Ave, it is very quiet as it opens to the backyard. We are close to everything you might need: supermarkets, coffee houses, laundry, restaurants and bars are all minutes away. Prospect Park, the Brooklyn museum are about 15 min away, and you'll reach the city by train in about 20 min.<br />We have a fully stocked kitchen, great living room with pullout couch, TV, a lot of books (has its own door and can be used as second bedroom), a bedroom and a bathroom.<br /><br /><b>Guest access</b><br />we have rooftop access, and a grill on the roof!!!<br /><br /><b>Other things to note</b><br />We have AC in the bedroom and ceiling fans in living room and kitchen.","We love Crown Heights, its a very diverse and up and coming neighborhood. We hope to see you here!","Romana","New York, New York, United States","","","","True","1.0","1.0","True","True","Brooklyn","Entire home/apt","4","1.0","1.0","2.0","[""Kitchen"", ""Long term stays allowed"", ""Iron"", ""Dedicated workspace"", ""Hair dryer"", ""Wifi"", ""Private entrance"", ""Shampoo"", ""Host greets you"", ""Essentials""]","70.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","0","0","0","0","5","0","0","4.6","4.6","5.0","5.0","4.5","4.5","False","1","1","0","0","0.09","6"
"Ground floor Apartment","This apartment is located in the heart of the thriving historic community of Stuyvesant Heights Brooklyn, with easy access to A & C trains, making this the perfect place to stay This ground floor apt comes with updated kitchen and bathroom. The master bedroom has a queen size bed and the Living room couch folds out to a full size futon bed. This apartment includes a private entrance, great for social distancing, sheets <br />& towels, utensils, washer and dryer, along with internet and all Utitlies.<br /><br /><b>Guest access</b><br />You have access to the entire ground floor Plus private use of the washer and dryer.","","Jeffrey","New York, New York, United States","I have been in the real estate rental business for the past 25 years. 
As of 2012 I have been providing  affordable vacation, corporate, or temporary stay apartments  for my  clients. I retired from NYC Transit Authority after 27 years as a bus operator in Manhattan. I now work full time over seeing the apartment needs of my business clients.
I really like playing chess, reading, traveling, and meeting people from different parts of the country and world. 
 
","0.9","0.79","True","5.0","5.0","True","True","Brooklyn","Entire home/apt","2","1.0","1.0","","[""Hangers"", ""Kitchen"", ""Long term stays allowed"", ""Iron"", ""TV"", ""Washer"", ""Hair dryer"", ""Bed linens"", ""Wifi"", ""Private entrance"", ""Heating"", ""Shampoo"", ""Dryer"", ""Air conditioning"", ""Essentials"", ""Hot water""]","105.0","30","365","30.0","30.0","365.0","365.0","30.0","365.0","True","3","33","63","338","5","3","0","5.0","5.0","5.0","5.0","4.6","4.6","True","3","3","0","0","1.6","4"
"Cozy room in the best area! Affordable stay in NY!","Cozy bedroom in the heart of Manhattan! Welcome to the ""Sex and the City"" neighborhood!<br />Welcome to my affordable, conveniently located and cozy apartment! The apartment has everything you need to enjoy your stay in the Big Apple! The subway is just blocks away, as are multiple grocery stores, restaurants, pharmacies, gyms, parks, and museums. Anything you could want or imagine!<br /><br /><b>The space</b><br />Welcome to our affordable, conveniently located and cozy apartment!<br />Our apartment offers everything you need to enjoy your stay in The Big Apple! The subway is a few blocks away, and the apartment is ensconced with grocery stores, restaurants, pharmacies, gyms, parks, and museums. Anything you can imagine!<br /><br />Guests enjoy access to all amenities: wifi, TV , fridge, stove, coffee machine, juicer, pots and pans, utensils, spices<br /><br />Feel free to call/text/email me if you have any questions.<br /><br /><br />A movie theatre is just 1 stop away, There is also","Beautiful area! Super safe.Close to tones of restaurants, cafes, Metropolitan museum of art, Guggenheim Museum, GYM, subway, pharmacy, supermarkets!","Alyona","New York, New York, United States","Friendly, easy going. Polite. Love to travel! Meet new people. Will answer all your questions about where to eat, what to do etc!","","","True","1.0","1.0","True","True","Manhattan","Private room","1","1.0","1.0","1.0","[""Luggage dropoff allowed"", ""TV"", ""Lock on bedroom door"", ""Microwave"", ""Hangers"", ""Lockbox"", ""Long term stays allowed"", ""Wifi"", ""Heating"", ""Dishes and silverware"", ""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Essentials"", ""Hot water"", ""Bathtub"", ""Kitchen"", ""Cooking basics"", ""Dedicated workspace"", ""Hair dryer"", ""Stove"", ""Shared hot tub"", ""Smoke alarm"", ""Iron"", ""Oven"", ""Elevator"", ""Refrigerator"", ""Bed linens"", ""Coffee maker""]","90.0","1","1125","1.0","1.0","1125.0","1125.0","1.0","1125.0","True","7","9","22","279","108","20","4","4.78","4.75","4.92","4.89","4.87","4.72","True","1","0","1","0","2.17","6"
"Quiet, Large, & Cozy Bedroom in Bushwick Apt - 2","My place is close to a major subway station, Dunkin' Donuts, Covert Cafe, and Bed-Stuy Fish Fry. My place is good for couples, solo adventurers, and business travelers. This is a room in a two bedroom. The other room has 2 girls who are permanent residents of the apartment (1 of which is usually away from town). This room is to the rear of the building and is pretty quiet. The building is full of young hip professionals.<br /><br />Please contact me about any dates, BEFORE you place a reservation. Thanks<br /><br /><b>The space</b><br />I've placed a special discount on this place's monthly rate for anyone who books this room for January.  The price may go up early next week.  This price assumes you book whole months and start january 1st or soon afterwards.  Thanks<br /><br />This is a cozy modern apartment in the cool neighborhood of Bushwick, Brooklyn.  The room currently has a queen sized bed, a dresser with mirror, a chest with several additional drawers, a night stand, and a smal","","Anthony","New York, New York, United States","Long time New Yorker, born and bred.  I can answer almost any question you may have about this city.","0.86","0.43","True","23.0","23.0","True","True","Brooklyn","Private room","2","1.0","1.0","1.0","[""TV"", ""Security cameras on property"", ""Lock on bedroom door"", ""Microwave"", ""Single level home"", ""Hangers"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Wifi"", ""Heating"", ""Shampoo"", ""Dishes and silverware"", ""Host greets you"", ""Air conditioning"", ""Free street parking"", ""Essentials"", ""Hot water"", ""Bathtub"", ""Kitchen"", ""Fire extinguisher"", ""Cooking basics"", ""Dedicated workspace"", ""Hair dryer"", ""Stove"", ""Smoke alarm"", ""Iron"", ""Oven"", ""Refrigerator"", ""Bed linens"", ""Coffee maker""]","45.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","3","33","63","338","1","1","0","5.0","5.0","5.0","5.0","4.0","5.0","False","23","6","17","0","0.23","7"
"Cozy room in Dekalb Ave","Cozy apartment <br />There are two subway stations L to Dekalb Ave or M train to Central Ave two block away from park<br />Many different restaurants around safe neighborhood<br /><br /><b>The space</b><br />This is a cozy apartment in the heart of bushwick near many cafe and fun restaurants this place is only 15 minutes to Manhattan Union Square where you can transfer to any train <br />The apartment is fully furnished with lots and pan pots to cook I have most condiments you can use for cooking <br />Also there is a microwave where you can heat up food <br />Overall this is a very convenient and inexpensive place to stay for your traveler<br /><br /><b>Guest access</b><br />The guest has access to the whole apartment we have nexflix fire stick and a fun environment <br />Cooking pots and pan dishes and all you might need to cook<br /><br /><b>Other things to note</b><br />The space is very cozy, clean and very upbeat","Bushwick is a great neighborhood many artist lives in this neighborhood","Juan","Brooklyn, New York, United States","I am a fun kind of guy I love watching movies and listening to music always open to meet new people ","","","True","1.0","1.0","True","True","Brooklyn","Shared room","2","1.0","1.0","1.0","[""Extra pillows and blankets"", ""Free parking on premises"", ""Backyard"", ""First aid kit"", ""Hangers"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Wifi"", ""Heating"", ""Shampoo"", ""Host greets you"", ""Free street parking"", ""Essentials"", ""Hot water"", ""Kitchen"", ""Cable TV"", ""Fire extinguisher"", ""TV with standard cable"", ""Smoke alarm"", ""Iron"", ""Bed linens""]","40.0","2","28","2.0","2.0","28.0","28.0","2.0","28.0","True","0","0","0","0","90","0","0","4.78","4.8","4.98","4.96","4.69","4.9","False","1","0","0","1","1.76","6"
"Sweet Space in Bed Stuy: July","Two week summer sublet, July 2nd through 16th. One bedroom is available in our 3br apartment for $450, utilities included. This is a safe and supportive home space for artists, queer/trans people, and people of color, so please apply if this resonates with you! The apartment is small, but very comfortable, and comes with a full bath, surround sound stereo, fully equipped kitchen, and one large dinosaur-like cat. Text or call me at 214-868-9607, thanks!","","Helen","Irving, Texas, United States","","","","True","1.0","1.0","True","True","Brooklyn","Private room","3","1.0","1.0","2.0","[""Kitchen"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Iron"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Wifi"", ""Shampoo"", ""Smoke alarm""]","29.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","False","0","0","0","0","3","0","0","5.0","5.0","5.0","5.0","5.0","5.0","False","1","0","1","0","0.06","4"
"Habitación ubicada céntricamente en la ciudad.","Habitación bien iluminada , ubicada cómodamente del centro de la cuidad y de los lugares principales de turismo en NY usando los trenes y autobuses de manera ajil y fácil . Superper mercados y tiendas en la esquica del edifico .","","Yaneli","Bronx, New York, United States","","","","True","1.0","1.0","True","True","Bronx","Private room","2","1.0","1.0","1.0","[""Hangers"", ""Kitchen"", ""Long term stays allowed"", ""Iron"", ""Carbon monoxide alarm"", ""Washer"", ""Lock on bedroom door"", ""Hair dryer"", ""Elevator"", ""Wifi"", ""Host greets you"", ""Heating"", ""Dryer"", ""Smoke alarm"", ""Air conditioning"", ""Essentials""]","80.0","30","31","30.0","30.0","31.0","31.0","30.0","31.0","True","29","59","89","364","13","0","0","4.08","3.92","4.83","4.83","4.25","4.08","True","1","0","1","0","0.26","7"
"East Village Oasis","East Village Studio available for long-term, discounted rental during COVID-19. Normally rent when traveling for work. <br /><br />The apartment is disinfected & sparkling clean. No one has been there since I left on March 14, 2020 to return home to Chicago. Not planning to return until fall. <br /><br />The L-Train is just steps from my front door & construction was completed today. Easy access to both Manhattan & Brooklyn.  <br /><br />Please message me with any questions or for stays longer than 30 days. Cheers!<br /><br /><b>The space</b><br />The entire studio is yours! Approximately 300 sq. ft.<br /><br /><b>Other things to note</b><br />This apartment is on 1st Avenue in Lower Manhattan. Please bear that in mind if you are a light sleeper.","The East Village Oasis is located in the heart of East Village, in Lower Manhattan. It is surrounded by some of the best restaurants, bars, shopping areas and points of interest in the city. I am happy to provide any recommendations that you’d like!","Justin","Lockhart, Texas, United States","I am 38 yr old marketing professional. I travel frequently for work. I am quiet, respectful and neat. I look forward to my stay. Cheers! 
","","","True","1.0","1.0","True","True","Manhattan","Entire home/apt","2","1.0","","2.0","[""Extra pillows and blankets"", ""First aid kit"", ""Hangers"", ""Lockbox"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Wifi"", ""Heating"", ""Dishes and silverware"", ""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Essentials"", ""Hot water"", ""Kitchen"", ""Cable TV"", ""Fire extinguisher"", ""Cooking basics"", ""Dedicated workspace"", ""Hair dryer"", ""Stove"", ""TV with standard cable"", ""Smoke alarm"", ""Iron"", ""Oven"", ""Paid parking off premises"", ""Refrigerator"", ""Bed linens""]","69.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","0","0","0","0","37","0","0","4.78","4.62","4.78","4.84","4.89","4.7","True","1","1","0","0","0.69","9"
